,database,inat.id,year,latitude,longitude,morph.class
40365,iNaturalist,48117174,2020,40.93683833,-73.73172833,melanic
40366,iNaturalist,48119285,2020,45.3725805556,-122.7645861111,gray
40367,iNaturalist,48119832,2020,42.746119313,-73.9247580339,gray
40369,iNaturalist,48134870,2020,34.1099632933,-94.7060450922,gray
40370,iNaturalist,48135502,2020,35.0324276297,-87.5082316021,gray
40371,iNaturalist,48136349,2020,35.7795897354,-78.6381787062,gray
40372,iNaturalist,48137416,2020,41.1461341704,-73.9265043281,gray
40373,iNaturalist,48142500,2020,34.1299953091,-94.6762578589,gray
40375,iNaturalist,48154941,2020,41.1586915259,-73.9691532952,gray
40376,iNaturalist,48156607,2020,38.7375376196,-77.7213304633,gray
40377,iNaturalist,48156726,2020,29.6794580556,-98.3321930556,gray
40378,iNaturalist,48158277,2020,32.5593437217,-95.8803468794,gray
40379,iNaturalist,48159080,2020,30.352502,-90.0456269722,gray
40380,iNaturalist,48159084,2020,30.352326,-90.0452149722,gray
40381,iNaturalist,48159085,2020,30.352502,-90.0456269722,gray
40382,iNaturalist,48159089,2020,30.352502,-90.0456269722,gray
40383,iNaturalist,48159101,2020,30.352502,-90.0456269722,gray
40384,iNaturalist,48159102,2020,30.3526419722,-90.04598,gray
40385,iNaturalist,48159103,2020,30.352022,-90.0463589722,gray
40386,iNaturalist,48159116,2020,30.352022,-90.0463589722,gray
40387,iNaturalist,48159744,2020,30.3524509722,-90.0472199722,gray
40388,iNaturalist,48159751,2020,30.3527529722,-90.0463529722,gray
40389,iNaturalist,48159755,2020,30.3519989722,-90.0466169722,gray
40390,iNaturalist,48160464,2020,42.4310966839,-71.1071539615,gray
40391,iNaturalist,48161347,2020,36.1248250009,-94.159571752,gray
40392,iNaturalist,48162280,2020,40.8681539,-73.425676,gray
40393,iNaturalist,48163086,2020,43.7730448,-88.4470508,gray
40394,iNaturalist,48164221,2020,42.4247889401,-83.9330616044,melanic
40396,iNaturalist,48166822,2020,37.49443217,-77.65239948,gray
40397,iNaturalist,48167118,2020,43.0007111111,-70.8974444444,gray
40398,iNaturalist,48171240,2020,41.4421519109,-91.0509243727,gray
40399,iNaturalist,48172014,2020,47.6997280618,-122.3594663461,gray
40400,iNaturalist,48172934,2020,40.3677212844,-74.6588454929,other
40401,iNaturalist,48173978,2020,35.435467,-82.539749,gray
40402,iNaturalist,48174249,2020,48.6138055522,-123.4741477217,gray
40403,iNaturalist,48175830,2020,41.2306038939,-73.0716011477,gray
40404,iNaturalist,48175970,2020,37.3155535166,-77.2762112894,gray
40405,iNaturalist,48176437,2020,41.1703806868,-73.9877959551,gray
40406,iNaturalist,48176884,2020,45.8400909879,-66.5289557957,gray
40407,iNaturalist,48177268,2020,39.9788247626,-75.3164170943,melanic
40408,iNaturalist,48177936,2020,40.4703523669,-78.7377309339,gray
40409,iNaturalist,48178526,2020,43.0946132401,-87.8802523949,gray
40410,iNaturalist,48180593,2020,40.67591167,-73.78334167,melanic
40411,iNaturalist,48180999,2020,48.6138738005,-123.4742210706,gray
40412,iNaturalist,48184614,2020,39.953533642,-75.388615054,gray
40413,iNaturalist,48186747,2020,34.1606263312,-80.8939895779,gray
40414,iNaturalist,48187175,2020,43.0810305,-79.07280833,melanic
40415,iNaturalist,48188809,2020,41.1142886763,-80.2589776149,gray
40416,iNaturalist,48189168,2020,38.9380317,-77.2819304,gray
40417,iNaturalist,48189909,2020,44.7744363399,-73.377975896,gray
40418,iNaturalist,48192513,2020,35.9700546265,-78.6398239136,gray
40419,iNaturalist,48196456,2020,41.14739167,-87.87687833,gray
40420,iNaturalist,48203655,2020,41.14341383,-73.94245333,gray
40421,iNaturalist,48206264,2020,45.5420146296,-73.5443881899,gray
40423,iNaturalist,48221417,2020,40.7239275,-74.2865483,gray
40424,iNaturalist,48221432,2020,40.7239275,-74.2865483,gray
40425,iNaturalist,48221447,2020,40.7239275,-74.2865483,gray
40426,iNaturalist,48221686,2020,39.2700363889,-76.6068617222,gray
40427,iNaturalist,48224115,2020,43.0288636772,-70.9051224847,gray
40428,iNaturalist,48224600,2020,44.324461183,-74.1271464177,melanic
40429,iNaturalist,48225540,2020,40.87067,-73.91751167,melanic
40430,iNaturalist,48226445,2020,43.0945793773,-87.8783621081,gray
40431,iNaturalist,48228571,2020,41.2147987597,-81.474749224,gray
40432,iNaturalist,48228856,2020,33.29765,-94.81938,gray
40433,iNaturalist,48229138,2020,41.5980680299,-71.437284241,gray
40434,iNaturalist,48232429,2020,36.0264283838,-78.5977630131,gray
40435,iNaturalist,48232590,2020,41.6861794,-72.5450779,gray
40436,iNaturalist,48233303,2020,40.8093377741,-74.2417075243,gray
40440,iNaturalist,48238350,2020,34.129120771,-87.5937458509,gray
40441,iNaturalist,48239829,2020,42.4836900015,-76.3691926677,gray
40442,iNaturalist,48240162,2020,41.1582805,-73.99047833,gray
40443,iNaturalist,48248734,2020,35.6405056368,-85.1763736457,gray
40444,iNaturalist,48249092,2020,41.150837298,-73.9741082285,gray
40445,iNaturalist,48249674,2020,30.262305,-94.19539667,gray
40446,iNaturalist,48249993,2020,47.62127167,-65.69128,gray
40447,iNaturalist,48250558,2020,46.7063166667,-90.9400116667,gray
40448,iNaturalist,48250841,2020,43.7485871552,-79.7376299543,melanic
40449,iNaturalist,48251541,2020,33.8698454896,-83.69352343,gray
40450,iNaturalist,48253459,2020,51.118971683,-114.192253612,gray
40451,iNaturalist,48254189,2020,33.8677598147,-83.6914184917,gray
40454,iNaturalist,48255867,2020,41.1366921745,-73.9409303564,gray
40455,iNaturalist,48258902,2020,35.6405178982,-85.1764846221,gray
40456,iNaturalist,48260207,2020,26.1299292,-80.3505962,gray
40457,iNaturalist,48261504,2020,35.6405533199,-85.1759324223,gray
40458,iNaturalist,48262840,2020,35.640426074,-85.1763964444,gray
40459,iNaturalist,48264308,2020,36.0018640569,-78.9423723891,gray
40460,iNaturalist,48270504,2020,43.1880380167,-77.4930044544,gray
40462,iNaturalist,48271794,2020,32.4931639927,-95.392079801,gray
40463,iNaturalist,48272187,2020,41.1534149436,-73.949426593,gray
40464,iNaturalist,48274652,2020,45.5047847879,-73.5771510378,gray
40465,iNaturalist,48274775,2020,30.3517313541,-90.0427880398,gray
40466,iNaturalist,48274778,2020,30.3511489722,-90.0411289722,gray
40467,iNaturalist,48278738,2020,25.90143833,-80.30621333,gray
40468,iNaturalist,48282039,2020,41.1590775549,-73.9775363395,gray
40469,iNaturalist,48283795,2020,41.6444605508,-72.999754573,melanic
40470,iNaturalist,48286292,2020,41.30549274,-73.01176745,gray
40471,iNaturalist,48287716,2020,48.4130544055,-123.3513569709,gray
40472,iNaturalist,48290604,2020,39.1725244144,-84.8458021025,gray
40473,iNaturalist,48292630,2020,45.530332,-122.846912,gray
40474,iNaturalist,48292863,2020,39.1720354165,-84.8488313566,gray
40475,iNaturalist,48295561,2020,41.0398190426,-74.5482457746,gray
40476,iNaturalist,48296777,2020,39.41343333,-84.19796167,gray
40477,iNaturalist,48297774,2020,36.3754676,-94.2373766,gray
40478,iNaturalist,48298146,2020,42.1438255468,-88.0804137698,gray
40479,iNaturalist,48303877,2020,25.89984167,-80.15358617,gray
40480,iNaturalist,48304383,2020,32.7915320461,-80.1920048954,gray
40481,iNaturalist,48307800,2020,41.4243516181,-79.724160222,gray
40482,iNaturalist,48324572,2020,28.070201,-82.412287,gray
40483,iNaturalist,48324965,2020,34.32454167,-78.81770333,gray
40484,iNaturalist,48325526,2020,39.41347167,-84.19799167,gray
40485,iNaturalist,48328061,2020,38.8830959303,-77.1097344036,gray
40486,iNaturalist,48330221,2020,40.8076735967,-73.6833969169,gray
40487,iNaturalist,48330329,2020,40.8077587888,-73.6832733489,gray
40488,iNaturalist,48333516,2020,43.0907526721,-79.8150429044,gray
40489,iNaturalist,48335147,2020,39.1240545363,-84.6334340238,other
40490,iNaturalist,48337731,2020,45.4377231387,-75.676755051,melanic
40491,iNaturalist,48337745,2020,43.0956801726,-87.8861110099,gray
40492,iNaturalist,48339078,2020,43.455854537,-79.6944172618,melanic
40493,iNaturalist,48339742,2020,43.45592833,-79.69457167,melanic
40494,iNaturalist,48343799,2020,39.1439689,-77.2016062,gray
40495,iNaturalist,48344294,2020,42.99270619,-70.90477702,gray
40496,iNaturalist,48344756,2020,40.7717693551,-74.5878136811,gray
40497,iNaturalist,48347586,2020,35.6404887433,-85.1763686165,gray
40498,iNaturalist,48348144,2020,40.9563971554,-73.8267739675,gray
40500,iNaturalist,48352530,2020,42.407755,-71.69267167,gray
40501,iNaturalist,48358165,2020,36.0721903363,-94.1227700892,gray
40502,iNaturalist,48358341,2020,40.3183,-76.8890169722,gray
40503,iNaturalist,48358538,2020,41.2563219925,-73.439924816,gray
40504,iNaturalist,48359948,2020,41.0412875237,-75.2761716117,gray
40505,iNaturalist,48360004,2020,41.0412977077,-75.276062647,gray
40506,iNaturalist,48360356,2020,38.8015452667,-77.3254486173,gray
40507,iNaturalist,48360845,2020,35.4879,-81.9634,gray
40508,iNaturalist,48361045,2020,35.9606384,-83.9207392,gray
40509,iNaturalist,48362175,2020,31.9530460239,-81.3034447935,gray
40510,iNaturalist,48362495,2020,41.10170264,-81.56811228,gray
40511,iNaturalist,48365449,2020,41.4421079817,-91.0508141461,gray
40512,iNaturalist,48366876,2020,38.937415312,-77.3503181796,gray
40513,iNaturalist,48367576,2020,41.2331361111,-73.2476805556,melanic
40514,iNaturalist,48368069,2020,38.9325751513,-77.3427407782,gray
40515,iNaturalist,48368238,2020,40.631387302,-74.3484759041,gray
40516,iNaturalist,48371900,2020,38.6877048256,-75.3907051593,gray
40517,iNaturalist,48373053,2020,42.4323899346,-71.107344996,gray
40519,iNaturalist,48376448,2020,27.6220314651,-80.4199993961,gray
40520,iNaturalist,48376856,2020,40.7954446667,-74.5380976667,gray
40521,iNaturalist,48377676,2020,43.7315479,-79.7624177,gray
40522,iNaturalist,48378406,2020,38.8966824,-77.063008,gray
40523,iNaturalist,48379269,2020,35.9990038143,-95.7854892308,gray
40524,iNaturalist,48379446,2020,42.2937166667,-71.1304027778,gray
40525,iNaturalist,48379459,2020,42.291125,-71.127525,gray
40526,iNaturalist,48379472,2020,42.2936833333,-71.1304166667,gray
40527,iNaturalist,48380313,2020,34.1614578692,-80.894922436,gray
40528,iNaturalist,48382560,2020,40.08043634,-88.2049232536,gray
40529,iNaturalist,48385716,2020,43.6644778832,-79.4487110898,gray
40530,iNaturalist,48386004,2020,39.5675181505,-77.0238715132,gray
40531,iNaturalist,48386823,2020,49.0931835217,-122.6766133945,melanic
40532,iNaturalist,48387120,2020,32.2306523938,-80.7434177399,gray
40533,iNaturalist,48388862,2020,32.84931496,-96.76382929,gray
40534,iNaturalist,48396176,2020,41.82395833,-72.85665833,melanic
40535,iNaturalist,48396384,2020,40.6216320368,-74.11788015,gray
40536,iNaturalist,48397663,2020,39.645917301,-79.9666632646,gray
40537,iNaturalist,48397722,2020,39.6456083312,-79.9668410511,gray
40538,iNaturalist,48397753,2020,39.6448511756,-79.968566687,gray
40539,iNaturalist,48398073,2020,32.4778869559,-95.2938070728,gray
40540,iNaturalist,48398250,2020,32.4787272737,-95.2923603921,gray
40541,iNaturalist,48398495,2020,34.1619182674,-80.8963413246,gray
40542,iNaturalist,48402410,2020,31.58986667,-94.81897833,gray
40543,iNaturalist,48407150,2020,40.7127753,-74.0059728,gray
40544,iNaturalist,48407296,2020,40.7127753,-74.0059728,gray
40545,iNaturalist,48407297,2020,40.7127753,-74.0059728,gray
40546,iNaturalist,48407355,2020,47.8360696202,-122.1863193083,gray
40547,iNaturalist,48407462,2020,38.7864516667,-75.0911,gray
40548,iNaturalist,48407834,2020,40.6227866667,-74.1184695,gray
40549,iNaturalist,48407904,2020,42.93028833,-75.85573667,gray
40550,iNaturalist,48409058,2020,32.6849349951,-94.1748388183,gray
40551,iNaturalist,48411383,2020,38.974792357,-77.1502280896,gray
40553,iNaturalist,48420933,2020,38.8402762279,-77.2387589238,gray
40554,iNaturalist,48421860,2020,43.7008461632,-79.3698706037,melanic
40555,iNaturalist,48423131,2020,38.8521116472,-77.340785445,gray
40556,iNaturalist,48425037,2020,43.9654798235,-79.2411400704,melanic
40557,iNaturalist,48430293,2020,41.7503101377,-71.334430523,gray
40558,iNaturalist,48432933,2020,47.2625735761,-122.4977537245,gray
40559,iNaturalist,48433114,2020,43.0944207916,-87.8861335573,gray
40560,iNaturalist,48433657,2020,35.7650078287,-78.9082600549,gray
40561,iNaturalist,48435332,2020,35.0820378647,-81.681839884,gray
40562,iNaturalist,48435936,2020,41.4460725105,-74.1122579389,gray
40563,iNaturalist,48439224,2020,40.2028585733,-76.7323733203,gray
40564,iNaturalist,48443027,2020,26.01911667,-80.32898,gray
40565,iNaturalist,48448740,2020,44.86095866,-79.96582362,melanic
40566,iNaturalist,48450901,2020,38.8401294,-77.2387865,gray
40567,iNaturalist,48457233,2020,38.8401294,-77.2387865,gray
40568,iNaturalist,48461017,2020,35.7883,-78.7812,gray
40569,iNaturalist,48463899,2020,41.6593212608,-87.0629526302,gray
40570,iNaturalist,48466357,2020,36.0017645126,-78.9429426938,gray
40571,iNaturalist,48467311,2020,49.2644947916,-123.203519325,gray
40572,iNaturalist,48470559,2020,33.9718400437,-83.7345380258,gray
40573,iNaturalist,48470951,2020,33.972683,-83.730767,gray
40574,iNaturalist,48471203,2020,42.26303,-72.65364167,gray
40575,iNaturalist,48471432,2020,44.9,-93.26,gray
40576,iNaturalist,48472781,2020,36.0723032314,-94.1227124112,gray
40577,iNaturalist,48473736,2020,41.3311282692,-72.8667713329,gray
40578,iNaturalist,48474332,2020,35.6942209843,-78.7659389504,gray
40579,iNaturalist,48474489,2020,32.4769739725,-95.3027515317,gray
40580,iNaturalist,48476433,2020,41.3151440379,-72.9202311113,gray
40581,iNaturalist,48479330,2020,32.4782191585,-95.2935169037,gray
40582,iNaturalist,48479946,2020,49.9569279999,-119.378730543,melanic
40583,iNaturalist,48480016,2020,35.12861401,-90.00313571,gray
40584,iNaturalist,48481977,2020,43.7171856762,-79.7659729136,gray
40585,iNaturalist,48482125,2020,43.7176254412,-79.3891378465,gray
40586,iNaturalist,48485401,2020,43.7126996663,-79.3979804319,melanic
40587,iNaturalist,48485559,2020,33.5834083556,-83.76348114,gray
40588,iNaturalist,48485736,2020,40.8931029766,-74.0079074469,gray
40589,iNaturalist,48490005,2020,38.5796720465,-90.3865081221,gray
40590,iNaturalist,48490982,2020,45.3850166219,-73.7627477094,gray
40591,iNaturalist,48492550,2020,42.7912164,-85.9897529,melanic
40592,iNaturalist,48494853,2020,40.76638833,-73.972245,gray
40593,iNaturalist,48495173,2020,40.76640333,-73.972345,gray
40594,iNaturalist,48495199,2020,40.76640333,-73.97233667,gray
40595,iNaturalist,48495232,2020,40.76639167,-73.97232,gray
40596,iNaturalist,48495237,2020,36.0160289856,-78.9601101726,gray
40597,iNaturalist,48495360,2020,40.766395,-73.97228833,gray
40598,iNaturalist,48495444,2020,40.76642,-73.972305,gray
40599,iNaturalist,48495469,2020,40.76643,-73.97228833,gray
40600,iNaturalist,48495904,2020,47.8361415864,-122.1865632855,gray
40601,iNaturalist,48496680,2020,49.2716944041,-123.1967639984,gray
40602,iNaturalist,48497306,2020,45.4431807268,-73.737372458,gray
40603,iNaturalist,48505787,2020,42.0658282884,-71.1652291774,gray
40604,iNaturalist,48507471,2020,41.0349047189,-75.0016055256,gray
40605,iNaturalist,48509401,2020,37.0898544998,-122.0654414711,gray
40606,iNaturalist,48510324,2020,43.7467325086,-79.7514791787,melanic
40607,iNaturalist,48511004,2020,40.76645333,-73.97222167,gray
40608,iNaturalist,48511017,2020,40.76646167,-73.97222167,melanic
40609,iNaturalist,48511030,2020,40.766445,-73.97223667,gray
40610,iNaturalist,48511062,2020,40.76650333,-73.97222167,melanic
40611,iNaturalist,48511072,2020,40.76652833,-73.97222167,melanic
40612,iNaturalist,48511199,2020,40.76945,-73.97174167,gray
40613,iNaturalist,48511240,2020,40.76946667,-73.97176333,gray
40614,iNaturalist,48529055,2020,40.6913859,-73.5635312,gray
40615,iNaturalist,48529829,2020,43.6777674497,-79.3566928804,melanic
40616,iNaturalist,48531954,2020,42.3819302302,-71.0972154514,gray
40617,iNaturalist,48536362,2020,27.8452226753,-82.6312848554,gray
40618,iNaturalist,48537080,2020,30.6443248886,-87.8299512859,gray
40619,iNaturalist,48537114,2020,35.9917106666,-78.9455026947,gray
40620,iNaturalist,48537369,2020,33.625433,-81.964907,gray
40621,iNaturalist,48540001,2020,39.0271414294,-77.4962703272,gray
40622,iNaturalist,48542084,2020,40.757653748,-73.4692585984,gray
40623,iNaturalist,48545204,2020,32.3268914056,-80.8209820117,gray
40625,iNaturalist,48548774,2020,45.605096922,-122.400964745,gray
40626,iNaturalist,48549621,2020,34.25030833,-84.13474167,gray
40627,iNaturalist,48549977,2020,41.7389784104,-71.3284907138,gray
40628,iNaturalist,48555515,2020,43.2712073366,-79.8980243504,gray
40629,iNaturalist,48557595,2020,38.8147907997,-89.9629673997,gray
40630,iNaturalist,48558599,2020,30.1808283872,-95.5821096879,gray
40631,iNaturalist,48559036,2020,48.4218611111,-123.3599777778,melanic
40632,iNaturalist,48559239,2020,40.9535114514,-73.7565764533,gray
40633,iNaturalist,48562048,2020,40.6026951137,-74.5328080297,gray
40634,iNaturalist,48562099,2020,40.6026951137,-74.5328080297,gray
40635,iNaturalist,48562137,2020,43.7527555921,-79.2860626057,gray
40636,iNaturalist,48562193,2020,43.7527410613,-79.2862091213,melanic
40638,iNaturalist,48564385,2020,43.9053550456,-90.7186426689,gray
40639,iNaturalist,48567329,2020,40.8293200851,-74.5503519891,gray
40640,iNaturalist,48568974,2020,39.0289936721,-76.7924646582,gray
40641,iNaturalist,48572394,2020,44.5828860721,-79.7720689871,melanic
40642,iNaturalist,48575113,2020,30.5432518572,-87.8918743268,gray
40643,iNaturalist,48575414,2020,40.9674833002,-76.0016648666,gray
40644,iNaturalist,48576488,2020,33.8533705057,-87.2282768926,gray
40645,iNaturalist,48579073,2020,38.9422219055,-77.3542035948,gray
40646,iNaturalist,48579903,2020,39.416315057,-76.9619513739,gray
40648,iNaturalist,48586882,2020,35.8306779469,-78.72047519,gray
40649,iNaturalist,48587904,2020,38.5039743295,-76.7835158798,gray
40650,iNaturalist,48589099,2020,51.09216383,-114.1285555,melanic
40651,iNaturalist,48591055,2020,40.89310833,-74.00793333,gray
40652,iNaturalist,48591643,2020,38.15984067,-78.91997148,gray
40653,iNaturalist,48592991,2020,41.8947443826,-87.8182029388,gray
40654,iNaturalist,48593393,2020,32.6364297382,-85.4124130938,gray
40655,iNaturalist,48594049,2020,42.9666869711,-75.8862143568,gray
40656,iNaturalist,48595380,2020,41.15719717,-87.89378333,gray
40657,iNaturalist,48596530,2020,35.8333843076,-78.7203723192,gray
40658,iNaturalist,48596572,2020,42.457355,-71.4557816667,gray
40659,iNaturalist,48598593,2020,38.317038236,-77.1607747779,gray
40660,iNaturalist,48601365,2020,43.0941991741,-87.8859276139,gray
